id,rmp_id,university_id,university_name,name,url,reviews,would_take_again,level_of_difficulty,average_rating,average_sentiment,tags
595,973814,41,University of Central Florida,"Sims, Arthur",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=973814&showMyProfs=true,36,28,3.7,3,0.14889453,"Test heavy,Graded by few things,Tough grader,Get ready to read,Skip class? You won't pass.,Participation matters,Skip class? You won't pass.,Get ready to read,Graded by few things,Test heavy,Tough grader,Get ready to read,Graded by few things,Test heavy,Test heavy,Get ready to read,Graded by few things,Test heavy,Accessible outside class,Skip class? You won't pass.,Test heavy,GRADED BY FEW THINGS,GROUP PROJECTS,Tough Grader,TEST HEAVY,GRADED BY FEW THINGS,Tough Grader,GRADED BY FEW THINGS,Tough Grader,Skip class? You won't pass.,GRADED BY FEW THINGS,Tough Grader,Skip class? You won't pass.,TEST HEAVY"
1973,1184444,122,Johnson &amp; Wales University,"Zacchilli, Peter",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1184444&showMyProfs=true,118,34,4.3,3,0.05067177,"Tough grader,Get ready to read,Tests are tough,So many papers,Participation matters,Lots of homework,Get ready to read,So many papers,Participation matters,Graded by few things,Group projects,Skip class? You won't pass.,Lecture heavy,Tough grader,Tough Grader,Get ready to read,LOTS OF HOMEWORK,Tough Grader,Get ready to read,Participation matters,Tough Grader,Get ready to read,SO MANY PAPERS,Tough Grader,Respected,Skip class? You won't pass.,Tough Grader,Get ready to read,LOTS OF HOMEWORK,LOTS OF HOMEWORK,BEWARE OF POP QUIZZES,ACCESSIBLE OUTSIDE CLASS,Tough Grader,Get ready to read,LOTS OF HOMEWORK,Tough Grader,Participation matters,LECTURE HEAVY"
838,1496008,47,University of Houston,"Caterina, Anthony",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1496008&showMyProfs=true,32,45,3,3,0.18704022,"Tough grader,Skip class? You won't pass.,EXTRA CREDIT,Lecture heavy,Get ready to read,Skip class? You won't pass.,EXTRA CREDIT,LECTURE HEAVY,Tough Grader,Skip class? You won't pass.,Clear grading criteria,Get ready to read,EXTRA CREDIT,LECTURE HEAVY,Tough Grader,TEST HEAVY,LECTURE HEAVY,Tough Grader,Get ready to read,Hilarious,Get ready to read,Skip class? You won't pass.,Caring,Gives good feedback,EXTRA CREDIT,LECTURE HEAVY,GRADED BY FEW THINGS,Skip class? You won't pass.,BEWARE OF POP QUIZZES,Clear grading criteria"
1303,2059439,64,University of Nevada--Las Vegas,"Shum, Cass Wai San",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2059439&showMyProfs=true,13,46,2.5,3,0.13428746,"Participation matters,Group projects,EXTRA CREDIT,Skip class? You won't pass.,Lots of homework,Participation matters,Skip class? You won't pass.,Lots of homework,Participation matters,Tough grader,Participation matters,Group projects,EXTRA CREDIT,Lots of homework,Skip class? You won't pass.,Group projects,Participation matters,Skip class? You won't pass.,Group projects,Participation matters,Group projects,EXTRA CREDIT,GROUP PROJECTS,LECTURE HEAVY,Participation matters,EXTRA CREDIT,GROUP PROJECTS,LOTS OF HOMEWORK,GROUP PROJECTS,LECTURE HEAVY,Gives good feedback,Participation matters,Caring"
386,839314,30,University of South Carolina,"Strick, Sandy",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=839314&showMyProfs=true,21,50,3.8,3,0.05506544,"Participation matters,Tough grader,Skip class? You won't pass.,Would take again,Respected,Graded by few things,Respected,Participation matters,Skip class? You won't pass."
2008,1839992,122,Johnson &amp; Wales University,"Eckler, Brenda",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1839992&showMyProfs=true,8,50,1.9,3,0.22142746,"Group projects,Gives good feedback,Would take again,Inspirational,Caring,Gives good feedback,Inspirational,GROUP PROJECTS,GRADED BY FEW THINGS"
1296,1096263,64,University of Nevada--Las Vegas,"Willden, Heather",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1096263&showMyProfs=true,14,58,2.2,3,0.05469507,"Get ready to read,Participation matters,Group projects,Clear grading criteria,Gives good feedback,Participation matters,Group projects,Clear grading criteria,Lots of homework,Get ready to read,Group projects,Graded by few things,Lecture heavy,Graded by few things,Gives good feedback,Get ready to read,Clear grading criteria"
902,1681309,48,Florida International University,"D'Alessandro, Mark",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1681309&showMyProfs=true,27,60,3.5,3,0.0991496,"Tough grader,Tests are tough,Get ready to read,Participation matters,Clear grading criteria,Gives good feedback,Participation matters,Hilarious,Tough Grader,Tests are tough"
898,1328060,48,Florida International University,"Scanlon, Nancy",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1328060&showMyProfs=true,43,63,2.9,3,0.08243639,"Group projects,Test heavy,Lecture heavy,Skip class? You won't pass.,Gives good feedback,Gives good feedback,Respected,Inspirational,Group projects,Respected,Caring,Gives good feedback,Respected,Group projects,Graded by few things,Clear grading criteria,Caring,Gives good feedback,Group projects,Caring,Gives good feedback,Test heavy,Group projects,Group projects,Clear grading criteria,Caring,Skip class? You won't pass.,Test heavy,Group projects,Graded by few things,Test heavy,Group projects,Test heavy,Group projects,Test heavy,Lecture heavy,Get ready to read,Skip class? You won't pass.,Lecture heavy,Skip class? You won't pass.,TEST HEAVY,GROUP PROJECTS,Tough Grader,TEST HEAVY,LECTURE HEAVY,Participation matters,ACCESSIBLE OUTSIDE CLASS,GRADED BY FEW THINGS"
106,1664981,13,Purdue University--West Lafayette,"Lehto, Xinran",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1664981&showMyProfs=true,11,67,2.8,3,0.02858065,"Group projects,Lecture heavy,Participation matters,Skip class? You won't pass.,Tough grader,Skip class? You won't pass.,SO MANY PAPERS,LECTURE HEAVY,Participation matters,GROUP PROJECTS,Participation matters,EXTRA CREDIT,GROUP PROJECTS,Participation matters,GROUP PROJECTS,LECTURE HEAVY,Respected,Skip class? You won't pass.,GROUP PROJECTS,Clear grading criteria,GROUP PROJECTS,LECTURE HEAVY"
683,1859744,41,University of Central Florida,"Ro, Heejung (Chyenne)",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1859744&showMyProfs=true,7,67,3.6,3,0.26009282,"Tough grader,Participation matters,Gives good feedback,Lecture heavy,Get ready to read,Skip class? You won't pass.,Test heavy,Tough grader,Gives good feedback,Clear grading criteria,Lecture heavy,Participation matters,Lecture heavy,Caring,Tough Grader,Participation matters,Inspirational,Tough Grader,Gives good feedback,ACCESSIBLE OUTSIDE CLASS,Tough Grader,Get ready to read,LOTS OF HOMEWORK"
128,1415837,14,Florida State University,"Kim, Woo",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1415837&showMyProfs=true,14,70,3.4,3,0.21278149,"Group projects,Participation matters,Lots of homework,Skip class? You won't pass.,Tough grader,Respected,Skip class? You won't pass.,Group projects,Lots of homework,Get ready to read,Participation matters,Lots of homework,Group projects,Lecture heavy,Participation matters,TEST HEAVY,GROUP PROJECTS,Participation matters,GROUP PROJECTS,LECTURE HEAVY,Participation matters,GROUP PROJECTS,Participation matters,Skip class? You won't pass.,GROUP PROJECTS,LOTS OF HOMEWORK,Caring,GROUP PROJECTS,Participation matters,Skip class? You won't pass.,GROUP PROJECTS"
124,410573,14,Florida State University,"Brymer, Robert",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=410573&showMyProfs=true,24,75,3.2,3,0.07542428,"Get ready to read,Tough grader,Lots of homework,Amazing lectures,Clear grading criteria,Respected,Get ready to read,EXTRA CREDIT,Clear grading criteria,Tough Grader,LOTS OF HOMEWORK,Amazing lectures"
1489,1752712,72,James Madison University,"Baltazar, Miguel",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1752712&showMyProfs=true,34,77,2.5,3,0.18736066,"Caring,Participation matters,Lots of homework,Group projects,Lecture heavy,Lots of homework,Group projects,Lecture heavy,Group projects,Lecture heavy,Caring,Participation matters,Skip class? You won't pass.,Graded by few things,Participation matters,Inspirational,Caring,Respected,Lots of homework,Caring,Participation matters,Inspirational,Caring,Participation matters,LECTURE HEAVY,Caring,Participation matters,Clear grading criteria,Caring,Skip class? You won't pass.,LOTS OF HOMEWORK,Caring,ACCESSIBLE OUTSIDE CLASS,Caring,LECTURE HEAVY,LOTS OF HOMEWORK,LECTURE HEAVY,Inspirational,ACCESSIBLE OUTSIDE CLASS,Caring"
1991,140844,122,Johnson &amp; Wales University,"Moussavi, Mansour",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=140844&showMyProfs=true,27,80,3.5,3,-0.0941776,"Lecture heavy,Tough grader,Get ready to read,Skip class? You won't pass.,Tests are tough,Accessible outside class,SO MANY PAPERS,GROUP PROJECTS,LECTURE HEAVY,GRADED BY FEW THINGS,LECTURE HEAVY,Get ready to read,TEST HEAVY,LECTURE HEAVY"
569,1634676,41,University of Central Florida,"Swanson, Gary",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1634676&showMyProfs=true,84,83,3.5,3,0.12522941,"Lots of homework,Skip class? You won't pass.,Gives good feedback,Tough grader,Caring,Lots of homework,Test heavy,Lecture heavy,Lots of homework,Get ready to read,EXTRA CREDIT,Lots of homework,Clear grading criteria,Caring,Accessible outside class,Test heavy,Tough grader,Lots of homework,Participation matters,Caring,Caring,Accessible outside class,Inspirational,Caring,Skip class? You won't pass.,So many papers,Tough grader,Accessible outside class,Get ready to read,So many papers,Lots of homework,Accessible outside class,Skip class? You won't pass.,Lots of homework,Group projects,Lecture heavy,Gives good feedback,Skip class? You won't pass.,LOTS OF HOMEWORK,Skip class? You won't pass.,LOTS OF HOMEWORK,Caring,Gives good feedback,Participation matters,LOTS OF HOMEWORK,Gives good feedback,Clear grading criteria,Gives good feedback,Respected,GROUP PROJECTS,Gives good feedback,Skip class? You won't pass.,Caring,Participation matters,EXTRA CREDIT,GROUP PROJECTS"
1686,1628664,87,San Francisco State University,"Yang, Sybil",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1628664&showMyProfs=true,30,85,3.8,3,0.14347832,"Participation matters,Get ready to read,Skip class? You won't pass.,Tough grader,Inspirational,Get ready to read,Participation matters,Inspirational,Tough Grader,Participation matters,Skip class? You won't pass.,Get ready to read,Participation matters,Inspirational,Respected,Get ready to read,Get ready to read,Participation matters,Skip class? You won't pass.,Get ready to read,Participation matters,Inspirational,Respected,Skip class? You won't pass.,Caring,Participation matters,Inspirational,Caring,Tough Grader,Participation matters,Skip class? You won't pass.,Gives good feedback,Respected,Participation matters,Clear grading criteria,Amazing lectures,GROUP PROJECTS,Tough Grader,Get ready to read,Participation matters"
1069,60336,51,Georgia State University,"Robbe, Deborah",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=60336&showMyProfs=true,35,100,1.9,3,0.12821143,"Participation matters,Group projects,Tough grader,Skip class? You won't pass.,Tests? Not many,Participation matters,Skip class? You won't pass.,Hilarious"
1580,1821633,79,San Jose State University,"Huang, Yinghua Michelle",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1821633&showMyProfs=true,6,100,1.7,3,0.06852405,"Participation matters,Clear grading criteria"
2040,1631807,123,Central Connecticut State University,"Chang, Howook (sean)",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1631807&showMyProfs=true,14,100,2.9,3,0.05413296,"Caring,Tough grader,Participation matters,Group projects,Clear grading criteria,Gives good feedback,BEWARE OF POP QUIZZES,Clear grading criteria"
231,626177,22,University of Denver,"Mill, Robert",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=626177&showMyProfs=true,9,,3.3,3,0.18072376,
247,1757130,23,Auburn University,"Calhoun, Jennifer",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1757130&showMyProfs=true,5,,3.8,3,0.04070481,
363,523986,29,Iowa State University,"Arendt, Susan",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=523986&showMyProfs=true,17,,3.4,3,-0.0428735,"Skip class? You won't pass.,Respected,Respected,Skip class? You won't pass."
381,289213,30,University of South Carolina,"Hoover, Annette",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=289213&showMyProfs=true,31,,2,3,0.06401884,"Group projects,Participation matters,Skip class? You won't pass.,Graded by few things,Tests? Not many,GRADED BY FEW THINGS,GROUP PROJECTS,Participation matters,GRADED BY FEW THINGS,GROUP PROJECTS"
583,1062683,41,University of Central Florida,"Hogg, James",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1062683&showMyProfs=true,51,,2.2,3,0.24217418,"Get ready to read,Tests? Not many,Tough grader,Caring,Would take again"
1014,854629,49,Oklahoma State University,"Leong, Jerrold",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=854629&showMyProfs=true,10,,2,3,0.34443339,
1101,1193128,53,East Carolina University,"Crawford, Alleah",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1193128&showMyProfs=true,14,,3.5,3,0.24765779,"Tough grader,Group projects,Skip class? You won't pass.,Test heavy,Skip class? You won't pass.,Group projects,Tough grader,Test heavy,Group projects,Tough grader,Tough Grader"
1321,868481,64,University of Nevada--Las Vegas,"Bobrow, Maryann",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=868481&showMyProfs=true,8,,2.8,3,-0.2091678,
1334,975318,64,University of Nevada--Las Vegas,"Zheng, Tianshu",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=975318&showMyProfs=true,6,,1.8,3,0.37305721,
1340,750122,64,University of Nevada--Las Vegas,"Latour, Kathy",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=750122&showMyProfs=true,5,,2.2,3,-0.0711022,
1688,345709,87,San Francisco State University,"Lowe, Loretta",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=345709&showMyProfs=true,23,,1.9,3,0.25903269,"Skip class? You won't pass.,Group projects,Would take again,Inspirational,Lots of homework"
1727,1059769,92,University of West Florida,"Isom-Brandon, Damien",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1059769&showMyProfs=true,11,,3,3,0.26772952,
1901,1255121,109,University of Wisconsin--Stout,"Peterson, Kerry",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1255121&showMyProfs=true,16,,3.4,3,0.20892217,"Tough grader,Skip class? You won't pass.,Would take again,Lots of homework,Participation matters"
597,288338,41,University of Central Florida,"Murphy, Kevin",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=288338&showMyProfs=true,36,25,3.2,2.9,0.1027795,"Test heavy,Get ready to read,Lecture heavy,Skip class? You won't pass.,Lots of homework,Gives good feedback,Amazing lectures,Caring,Skip class? You won't pass.,Test heavy,Lecture heavy,Lots of homework,Accessible outside class,Lecture heavy,Lots of homework,Get ready to read,Test heavy,Participation matters,Test heavy,Get ready to read,Skip class? You won't pass.,Test heavy,Get ready to read,Group projects,Lecture heavy"
652,2311024,41,University of Central Florida,"Macy, Robert",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2311024&showMyProfs=true,12,59,2.6,2.9,0.09925532,"Graded by few things,Tough grader,Group projects,Get ready to read,Participation matters,Participation matters,Group projects,Amazing lectures,Hilarious,Caring,EXTRA CREDIT,SO MANY PAPERS,TEST HEAVY,GRADED BY FEW THINGS,Participation matters,GRADED BY FEW THINGS,LECTURE HEAVY,Clear grading criteria,GRADED BY FEW THINGS,Tough Grader,Respected,Get ready to read,LOTS OF HOMEWORK,Clear grading criteria,Tough Grader,EXTRA CREDIT,GROUP PROJECTS,Tough Grader,Get ready to read,Hilarious,GROUP PROJECTS,Tests? Not many,GRADED BY FEW THINGS,LECTURE HEAVY"
611,1068733,41,University of Central Florida,"Hua, Nan",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1068733&showMyProfs=true,27,89,3.2,2.9,0.01978782,"Clear grading criteria,EXTRA CREDIT,Graded by few things,Skip class? You won't pass.,Gives good feedback,Gives good feedback,Accessible outside class,Caring,Graded by few things,Clear grading criteria,EXTRA CREDIT,Clear grading criteria,EXTRA CREDIT,Clear grading criteria,TEST HEAVY,GRADED BY FEW THINGS,Clear grading criteria,GRADED BY FEW THINGS,Gives good feedback,Clear grading criteria,Skip class? You won't pass.,LECTURE HEAVY"
403,1862615,30,University of South Carolina,"Zhang, Yingsha",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1862615&showMyProfs=true,11,100,2.3,2.9,0.25701251,"Lecture heavy,Tough grader,Participation matters,EXTRA CREDIT,Tests? Not many,Participation matters,Inspirational,EXTRA CREDIT"
545,894134,39,University of New Hampshire,"Barrows, Clayton",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=894134&showMyProfs=true,22,,3.2,2.9,-0.0704042,"Tough grader,Get ready to read,Lecture heavy,Participation matters,Skip class? You won't pass.,Get ready to read,Skip class? You won't pass.,Graded by few things"
670,973945,41,University of Central Florida,"Eichenholz, Robyn",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=973945&showMyProfs=true,8,,3.4,2.9,0.04244012,
769,775031,44,St. John's University (NY),"Sung, Heidi",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=775031&showMyProfs=true,15,,3.9,2.9,0.10088996,
825,1265644,46,Ohio University,"McFadden, Francis",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1265644&showMyProfs=true,10,,1.7,2.9,0.21397726,"Participation matters,EXTRA CREDIT,Clear grading criteria,Tests? Not many,Participation matters,Clear grading criteria,EXTRA CREDIT,Participation matters,Tests? Not many,EXTRA CREDIT"
864,1785936,47,University of Houston,"Baker, Kristi",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1785936&showMyProfs=true,7,,4,2.9,-0.2302468,"Lots of homework,Get ready to read,Beware of pop quizzes,Participation matters,Skip class? You won't pass."
1281,622039,64,University of Nevada--Las Vegas,"Norman, Ellis",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=622039&showMyProfs=true,23,,2.7,2.9,0.08870123,
1430,195233,67,Indiana University of Pennsylvania,"Van Dyke, Tom",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=195233&showMyProfs=true,40,,2.7,2.9,0.02428523,
1450,1281398,68,North Dakota State University,"Philips, WooMi",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1281398&showMyProfs=true,7,,3.6,2.9,0.27473781,
1513,253823,74,Appalachian State University,"Evans, Mike",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=253823&showMyProfs=true,26,,2.2,2.9,0.15587965,
1917,974109,109,University of Wisconsin--Stout,"Metelka, Charles",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=974109&showMyProfs=true,6,,1.5,2.9,0.23135557,
1999,927686,122,Johnson &amp; Wales University,"Stewart, Robert",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=927686&showMyProfs=true,17,,3,2.9,0.14037875,"Would take again,Lots of homework,Hilarious,Lecture heavy"
2213,1104750,151,University of New Orleans,"Schaffer, Jeffrey",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1104750&showMyProfs=true,20,,3.7,2.9,-0.0741149,"Skip class? You won't pass.,Tests? Not many,Participation matters,Get ready to read,Clear grading criteria"
281,781787,25,Temple University,"Blair, Debra",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=781787&showMyProfs=true,78,10,4.1,2.8,0.05681486,"Tough grader,Participation matters,Group projects,Skip class? You won't pass.,Lots of homework,Lots of homework,Skip class? You won't pass.,Group projects,Skip class? You won't pass.,Lecture heavy,Tough grader,Lots of homework,Participation matters,Group projects,Lots of homework,Participation matters,Test heavy,Get ready to read,Lots of homework,So many papers,Lots of homework,Skip class? You won't pass.,Tough grader,Get ready to read,Participation matters,Group projects,Skip class? You won't pass.,Tough grader,Participation matters,Test heavy,Tough grader,Lots of homework,Test heavy,Tough grader,Get ready to read,Lecture heavy,Tough grader,Participation matters,Skip class? You won't pass.,Group projects,Test heavy,Clear grading criteria,So many papers,Lots of homework,Test heavy,Tough grader,Skip class? You won't pass.,Lecture heavy,Tough grader,Participation matters,Skip class? You won't pass.,Test heavy,Tough Grader,GRADED BY FEW THINGS,GROUP PROJECTS,Tough Grader,GROUP PROJECTS,LECTURE HEAVY,Tough Grader,Get ready to read,Skip class? You won't pass.,Skip class? You won't pass.,LOTS OF HOMEWORK,TEST HEAVY"
490,1222922,36,George Mason University,"Brayley, Russell",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1222922&showMyProfs=true,36,17,3.2,2.8,0.07956436,"Tough grader,Graded by few things,Test heavy,Get ready to read,Participation matters,Graded by few things,Test heavy,Tough grader,Test heavy,Tough grader,Tough grader,Graded by few things,Tough grader,Graded by few things,Test heavy,Tough grader,So many papers,Tough grader,Tough grader,Gives good feedback,Respected,Participation matters,Gives good feedback,Respected,Participation matters,Get ready to read,Participation matters,Graded by few things,Tough grader,Get ready to read,Test heavy,Tough grader,Get ready to read,Graded by few things,Get ready to read,Graded by few things,Clear grading criteria,Graded by few things,Participation matters,Graded by few things,Tough grader,Tough Grader,LOTS OF HOMEWORK"
121,311043,14,Florida State University,"Bonn, Mark",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=311043&showMyProfs=true,36,19,2.8,2.8,0.06547726,"Tough grader,Graded by few things,Get ready to read,Skip class? You won't pass.,Group projects,Skip class? You won't pass.,Graded by few things,Tough grader,Lots of homework,Get ready to read,Test heavy,Lots of homework,Get ready to read,Tough grader,Graded by few things,Test heavy,Tough grader,Tough Grader,GRADED BY FEW THINGS,Tough Grader,Skip class? You won't pass.,Tough Grader,GRADED BY FEW THINGS,GROUP PROJECTS,Respected,Participation matters,Hilarious,Tough Grader,ACCESSIBLE OUTSIDE CLASS,GROUP PROJECTS"
362,1948276,29,Iowa State University,"Elbert, Carolyn",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1948276&showMyProfs=true,21,20,3.6,2.8,0.08272066,"Skip class? You won't pass.,Get ready to read,Participation matters,Clear grading criteria,Lecture heavy,Get ready to read,Skip class? You won't pass.,Lecture heavy,Participation matters,Beware of pop quizzes,Tough grader,Get ready to read,Get ready to read,ACCESSIBLE OUTSIDE CLASS,Caring,Skip class? You won't pass.,GRADED BY FEW THINGS,Skip class? You won't pass.,TEST HEAVY,EXTRA CREDIT,Skip class? You won't pass.,GROUP PROJECTS,Tests are tough,Tough Grader,TEST HEAVY,EXTRA CREDIT,Get ready to read,Tests are tough,Get ready to read,GROUP PROJECTS,Participation matters,GROUP PROJECTS,LECTURE HEAVY,Get ready to read,Skip class? You won't pass.,LECTURE HEAVY,Tough Grader,Get ready to read,Participation matters,Skip class? You won't pass.,Clear grading criteria,EXTRA CREDIT,Participation matters,Skip class? You won't pass.,GROUP PROJECTS"
1193,2176325,60,University of North Texas,"Lee, Harold",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2176325&showMyProfs=true,6,34,2.8,2.8,0.38171457,
1105,1892580,53,East Carolina University,"Lee, Junghoon Jay",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1892580&showMyProfs=true,12,38,3.9,2.8,0.11941645,"Tough grader,Lecture heavy,Participation matters,Skip class? You won't pass.,Group projects,Participation matters,Skip class? You won't pass.,Lecture heavy,Group projects,EXTRA CREDIT,Tough grader,Test heavy,Lecture heavy,Tough grader,Lots of homework,Skip class? You won't pass.,Tough grader,Caring,GROUP PROJECTS,LECTURE HEAVY,Participation matters,LOTS OF HOMEWORK,Clear grading criteria,Respected,Participation matters,ACCESSIBLE OUTSIDE CLASS,Tough Grader,LOTS OF HOMEWORK,LECTURE HEAVY"
637,1831158,41,University of Central Florida,"Holm, Michelle",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1831158&showMyProfs=true,18,42,3.7,2.8,0.03461613,"Tough grader,Group projects,Skip class? You won't pass.,Lots of homework,Respected,Tough grader,Lots of homework,Group projects,Lecture heavy,Respected,Inspirational,Caring,Gives good feedback,Respected,Hilarious,Gives good feedback,Respected,Clear grading criteria,Tough Grader,Tough Grader,GRADED BY FEW THINGS,GROUP PROJECTS,Gives good feedback,Respected,Participation matters,Tough Grader,Skip class? You won't pass.,GROUP PROJECTS,Tough Grader,Participation matters,Skip class? You won't pass.,Tough Grader,Skip class? You won't pass.,GROUP PROJECTS"
579,768244,41,University of Central Florida,"Enloe, Elise",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=768244&showMyProfs=true,53,43,2.3,2.8,0.10661914,"Gives good feedback,Tough grader,EXTRA CREDIT,Get ready to read,Group projects,Gives good feedback,Respected,Caring,Get ready to read,Lecture heavy,So many papers,Gives good feedback,Get ready to read,Clear grading criteria,Skip class? You won't pass.,Group projects,Tough Grader,Gives good feedback,Respected,Clear grading criteria,Tough Grader,GROUP PROJECTS,Get ready to read,Participation matters,LECTURE HEAVY,Gives good feedback,EXTRA CREDIT,GROUP PROJECTS,Tough Grader,Tough Grader,GRADED BY FEW THINGS"
1777,1965193,94,CUNY--New York City College of Technology,"Krondl, Michael",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1965193&showMyProfs=true,9,43,3.1,2.8,0.30526009,"Group projects,Tough grader,Get ready to read,Hilarious,Caring,Get ready to read,Group projects,Tough grader,Get ready to read,Group projects,Tough grader,Group projects,Beware of pop quizzes,Tough grader,Amazing lectures,Caring,Respected,Clear grading criteria,Caring,Get ready to read,Hilarious,TEST HEAVY"
1828,1039336,100,Lynn University,"Schmantowsky, Craig",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1039336&showMyProfs=true,9,43,4,2.8,0.33179838,"Tough grader,Lots of homework,Hilarious,Test heavy,Lecture heavy,Lots of homework,Get ready to read,Skip class? You won't pass.,Lots of homework,Test heavy,Lecture heavy,Lots of homework,Participation matters,Graded by few things,Tough grader,Hilarious,Test heavy,Inspirational,Hilarious,Lecture heavy,Tough Grader,GRADED BY FEW THINGS,ACCESSIBLE OUTSIDE CLASS,Hilarious,TEST HEAVY"
615,1623814,41,University of Central Florida,"Ozturk, Ahmet",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1623814&showMyProfs=true,25,45,2.3,2.8,0.24069459,"Graded by few things,Clear grading criteria,Tests? Not many,Lots of homework,Test heavy,Test heavy,Lecture heavy,Tough grader,Respected,Skip class? You won't pass.,EXTRA CREDIT,Test heavy,Clear grading criteria,GRADED BY FEW THINGS,Clear grading criteria,GRADED BY FEW THINGS"
1496,1996249,72,James Madison University,"Hayslett, Angela",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1996249&showMyProfs=true,15,50,3.3,2.8,0.07261616,"Tough grader,Skip class? You won't pass.,Get ready to read,Group projects,Clear grading criteria,Skip class? You won't pass.,Group projects,Lecture heavy,Respected,Skip class? You won't pass.,EXTRA CREDIT,Tough grader,Get ready to read,Tough Grader,Gives good feedback,Respected,Tough Grader,Get ready to read,LOTS OF HOMEWORK,LOTS OF HOMEWORK,Skip class? You won't pass.,Clear grading criteria,GROUP PROJECTS,Tough Grader,Skip class? You won't pass.,Tough Grader,Get ready to read,Skip class? You won't pass.,Get ready to read,Clear grading criteria,Caring"
2051,2083794,126,Youngstown State University,"Seymour, Lynn",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2083794&showMyProfs=true,5,50,2,2.8,0.21338588,
1040,2033366,50,Indiana University-Purdue University--Indianapolis,"Johnson, Amy",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2033366&showMyProfs=true,11,56,2.2,2.8,0.20616597,"Tough grader,Lots of homework,Clear grading criteria,Tests? Not many,Get ready to read,Caring,Tests? Not many,Tough Grader,LOTS OF HOMEWORK,Get ready to read,Clear grading criteria,TEST HEAVY,Tough Grader,Tough Grader,LOTS OF HOMEWORK"
600,178626,41,University of Central Florida,"Breiter Terry, Deborah",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=178626&showMyProfs=true,34,67,3.2,2.8,-0.0039377,"Tough grader,Tests are tough,Lecture heavy,Skip class? You won't pass.,Get ready to read,Tough Grader,LECTURE HEAVY"
